MedInc,HouseAge,Population,AveOccup,Latitude,Longitude,RoomToBedroomRatio,MedHouseVal
2.6094,19.0,981.0,2.680327868852459,34.26,-116.85,4.422131147540983,0.924
4.0132,5.0,569.0,2.598173515981735,34.25,-116.85,5.636893203883496,1.631
2.7375,15.0,1316.0,2.5603112840466924,34.25,-116.83,4.507808564231738,0.908
2.5147,11.0,713.0,2.7213740458015265,34.24,-116.82,3.797642436149313,0.847
2.8214,14.0,1064.0,2.8297872340425534,34.29,-116.76,4.663133097762073,1.114
2.6071,10.0,1020.0,2.7127659574468086,34.23,-116.76,4.422649140546006,0.89
4.0333,16.0,342.0,2.3916083916083917,34.13,-116.98,4.672605790645879,1.339
4.8958,21.0,199.0,2.426829268292683,34.07,-116.98,5.912,1.175
3.9028,52.0,710.0,2.6792452830188678,34.08,-116.88,4.4002574002574,1.286
0.536,4.0,9.0,3.0,34.14,-116.76,4.2,0.425
1.6875,38.0,106.0,2.0384615384615383,34.19,-116.88,3.4671814671814674,2.25
3.4912,7.0,2933.0,2.5111301369863015,34.85,-117.46,5.373898678414097,1.577
2.6477,32.0,856.0,7.508771929824562,35.13,-117.28,4.042168674698795,0.533
2.6587,26.0,1683.0,2.768092105263158,34.98,-116.85,4.553030303030303,0.574
1.8158,33.0,347.0,3.577319587628866,34.75,-117.14,4.6,1.0
1.8958,28.0,1156.0,2.8613861386138613,34.68,-117.28,4.589073634204275,0.556
3.5987,14.0,1756.0,3.1526032315978454,34.87,-117.06,5.4087237479806145,0.914
2.3373,21.0,1548.0,2.840366972477064,34.88,-117.13,4.863976083707025,0.571
3.099,30.0,2778.0,2.9427966101694913,34.83,-117.15,5.056497175141242,0.668
2.1522,31.0,1097.0,2.989100817438692,34.94,-117.19,4.581081081081081,0.608
2.7305,16.0,934.0,3.134228187919463,34.9,-117.16,4.82874617737003,0.738
3.6343,28.0,721.0,2.7837837837837838,34.96,-117.08,5.788273615635179,0.798
3.9934,20.0,1198.0,2.7990654205607477,34.94,-116.96,5.042826552462526,0.885
3.474,24.0,1551.0,2.971264367816092,34.89,-116.99,4.750433275563259,0.705
3.1528,23.0,2920.0,2.7238805970149254,34.88,-116.99,5.201716738197425,0.69
3.6091,16.0,3562.0,3.1634103019538187,34.87,-117.0,5.311145510835914,0.872
3.0313,18.0,1168.0,2.9127182044887783,34.88,-117.02,4.801354401805869,0.8
3.9464,7.0,1016.0,2.791208791208791,34.87,-117.03,5.515970515970516,1.015
1.6667,30.0,611.0,2.6565217391304348,34.83,-116.96,4.190311418685121,0.447
0.4999,10.0,108.0,2.16,34.69,-116.9,3.3039215686274512,0.55
3.5507,4.0,1869.0,2.7244897959183674,34.59,-117.24,6.3074027603513185,1.861
1.2548,22.0,428.0,1.790794979079498,34.57,-117.29,4.410041841004184,0.683
3.1917,6.0,1938.0,2.6767955801104972,34.57,-117.1,4.894636015325671,1.128
1.4,20.0,1694.0,2.885860306643952,34.52,-116.9,4.144047619047619,0.777
2.1339,20.0,2631.0,2.6846938775510205,34.4,-116.94,4.668807994289793,0.785
4.7396,52.0,649.0,2.2771929824561403,32.76,-117.18,6.72093023255814,4.417
5.392,52.0,535.0,2.388392857142857,32.75,-117.18,7.2594339622641515,4.085
8.603,52.0,518.0,2.642857142857143,32.75,-117.18,7.23076923076923,4.596
8.1548,52.0,459.0,2.4157894736842107,32.75,-117.19,6.5,5.00001
6.1309,52.0,513.0,2.4312796208530805,32.75,-117.19,6.516431924882628,4.116
5.7914,52.0,434.0,2.411111111111111,32.76,-117.19,7.394285714285715,5.00001
2.7266,45.0,1160.0,1.7549167927382754,32.76,-117.17,4.928012519561816,3.542
3.654,38.0,2357.0,2.1427272727272726,32.75,-117.17,4.61734693877551,2.49
2.5288,39.0,1200.0,1.7391304347826086,32.74,-117.18,4.2439024390243905,2.74
2.7222,36.0,918.0,1.728813559322034,32.75,-117.18,4.273408239700374,2.847
3.0726,52.0,381.0,1.8955223880597014,32.75,-117.17,4.401673640167363,2.896
2.9705,23.0,1107.0,2.0652985074626864,32.75,-117.16,4.164983164983165,2.455
1.9637,49.0,643.0,1.5346062052505967,32.75,-117.16,3.1700404858299596,1.375
2.6042,52.0,389.0,1.5622489959839359,32.74,-117.16,3.2519083969465647,2.25
3.06,21.0,903.0,1.8734439834024896,32.74,-117.16,3.8724279835390947,2.438
3.1921,27.0,982.0,1.664406779661017,32.74,-117.16,3.865894039735099,2.615
2.1532,28.0,540.0,1.5340909090909092,32.75,-117.17,3.9427083333333335,2.4
2.9112,19.0,2496.0,1.6819407008086253,32.75,-117.16,3.4086629001883235,1.991
2.2687,34.0,804.0,1.6408163265306122,32.75,-117.16,3.1989247311827955,2.0
3.4196,43.0,824.0,1.7531914893617022,32.76,-117.15,4.828220858895706,3.022
3.0445,36.0,1211.0,1.8516819571865444,32.76,-117.15,3.922848664688427,2.148
2.6518,40.0,826.0,1.8114035087719298,32.76,-117.15,3.8164556962025316,1.798
2.75,37.0,811.0,1.7182203389830508,32.76,-117.15,3.826693227091633,1.75
2.465,40.0,903.0,1.72,32.75,-117.15,3.905008635578584,1.987
2.6181,9.0,851.0,1.5333333333333334,32.75,-117.15,3.432399512789281,2.042
2.6742,27.0,1332.0,1.6303549571603426,32.75,-117.15,3.6516724336793542,1.714
2.2578,43.0,962.0,1.6388415672913117,32.74,-117.15,3.925864909390445,2.636
3.0259,26.0,1320.0,1.6336633663366336,32.74,-117.15,3.7848557692307687,2.117
2.6818,35.0,726.0,2.2902208201892744,32.75,-117.14,4.227963525835866,1.594
3.125,47.0,689.0,2.2664473684210527,32.74,-117.14,4.568807339449542,1.727
2.5553,16.0,2592.0,1.5862913096695226,32.74,-117.14,3.345264317180617,1.781
2.2813,29.0,1002.0,1.7609841827768014,32.75,-117.14,3.470796460176991,1.181
2.4828,25.0,956.0,2.0471092077087794,32.75,-117.14,3.7192982456140347,1.333
2.7852,37.0,955.0,1.9569672131147542,32.75,-117.14,3.4895238095238095,1.292
1.0353,19.0,766.0,1.2158730158730158,32.75,-117.14,2.2153344208809136,1.5
2.1937,20.0,678.0,2.079754601226994,32.75,-117.14,3.1187335092348287,1.625
2.4167,27.0,880.0,2.2,32.75,-117.14,3.3426724137931036,1.313
2.694,28.0,1328.0,1.9107913669064749,32.76,-117.14,4.001322751322751,1.641
2.6777,35.0,1308.0,2.079491255961844,32.76,-117.14,3.841149773071104,1.464
2.1727,32.0,1246.0,1.916923076923077,32.76,-117.14,3.7988252569750367,1.455
2.0792,35.0,965.0,1.907114624505929,32.76,-117.14,3.6206896551724137,1.6
2.8281,30.0,1098.0,1.8208955223880596,32.77,-117.13,3.9723076923076928,1.717
2.1094,29.0,1191.0,1.855140186915888,32.76,-117.13,3.7653958944281523,1.625
2.375,41.0,747.0,1.8,32.76,-117.13,3.678571428571429,1.544
1.9392,27.0,1235.0,1.8599397590361446,32.76,-117.13,3.280575539568346,1.429
2.6333,33.0,794.0,1.868235294117647,32.76,-117.13,3.4511930585683297,1.4
2.1563,22.0,1283.0,1.786908077994429,32.76,-117.13,3.5833333333333335,1.271
2.1273,24.0,1775.0,2.0332187857961053,32.76,-117.14,3.5549949545913218,1.423
2.2264,24.0,898.0,1.8592132505175984,32.75,-117.13,3.616570327552987,1.125
1.95,28.0,1166.0,1.8715890850722312,32.75,-117.13,3.396423248882265,1.5
2.1292,23.0,2051.0,1.8150442477876105,32.75,-117.13,3.3832487309644668,1.35
2.5872,31.0,1186.0,1.9474548440065682,32.75,-117.13,3.5609756097560976,1.306
3.0,50.0,698.0,1.9717514124293785,32.75,-117.13,4.169491525423729,1.688
3.6852,52.0,651.0,2.02803738317757,32.74,-117.13,4.710280373831775,1.853
2.693,37.0,1936.0,2.0,32.75,-117.13,4.0174587778855475,1.741
2.4394,37.0,1134.0,2.210526315789474,32.75,-117.12,4.293040293040293,1.183
3.2708,46.0,978.0,2.2277904328018225,32.74,-117.12,4.303854875283447,1.552
3.79,52.0,877.0,2.068396226415094,32.74,-117.12,5.061696658097686,1.634
2.2599,20.0,992.0,1.9076923076923078,32.75,-117.13,3.772425249169435,1.576
2.1394,15.0,1800.0,2.7863777089783284,32.75,-117.12,3.6892265193370166,1.067
1.9886,17.0,1251.0,2.0780730897009967,32.75,-117.12,3.25434439178515,1.192
2.3261,20.0,850.0,2.063106796116505,32.75,-117.12,3.4043583535108954,1.146
1.64,25.0,1025.0,1.8045774647887325,32.75,-117.12,3.504731861198738,1.3
2.1597,23.0,1279.0,1.9737654320987654,32.76,-117.12,3.7391910739191077,1.161
2.4297,33.0,1250.0,2.170138888888889,32.76,-117.12,3.856175972927242,1.39
2.3594,43.0,1203.0,1.9592833876221498,32.76,-117.12,3.6273291925465836,1.278
2.4821,26.0,620.0,2.0945945945945947,32.76,-117.12,3.688821752265861,1.236
2.2409,29.0,1014.0,1.9575289575289576,32.76,-117.11,3.7247706422018347,1.142
1.9152,28.0,1339.0,2.3450087565674256,32.76,-117.12,3.552631578947368,1.281
2.0673,27.0,792.0,2.2436260623229463,32.76,-117.12,3.917582417582417,1.188
2.5991,28.0,936.0,2.034782608695652,32.76,-117.12,3.2035928143712575,1.475
2.0139,17.0,821.0,1.9182242990654206,32.76,-117.12,3.374458874458874,1.5
2.1856,41.0,803.0,2.0329113924050635,32.76,-117.12,3.4893111638954872,1.205
2.5952,48.0,590.0,2.2264150943396226,32.77,-117.11,5.522058823529412,1.903
3.6705,50.0,617.0,1.8308605341246291,32.77,-117.11,4.870422535211267,1.67
2.7928,48.0,893.0,2.266497461928934,32.77,-117.12,4.767772511848341,1.75
3.125,43.0,977.0,2.119305856832972,32.77,-117.12,4.670258620689655,1.922
6.6053,52.0,498.0,2.233183856502242,32.77,-117.11,6.625,3.314
4.3875,52.0,478.0,1.9916666666666667,32.77,-117.11,6.4635193133047215,3.0
5.7768,49.0,1606.0,2.2651622002820875,32.77,-117.1,6.257383966244726,2.816
4.2813,52.0,883.0,2.3236842105263156,32.76,-117.1,6.11737089201878,2.708
3.125,38.0,812.0,2.36734693877551,32.77,-117.09,5.521390374331551,2.165
3.5481,44.0,470.0,2.165898617511521,32.76,-117.09,5.322429906542056,2.031
3.5529,43.0,1466.0,2.211161387631976,32.76,-117.09,5.469760900140646,2.23
3.3854,31.0,1108.0,1.9892280071813286,32.76,-117.11,4.176684881602914,2.044
2.875,30.0,934.0,2.2506024096385544,32.76,-117.1,3.871308016877637,1.396
1.9799,28.0,672.0,1.9649122807017543,32.76,-117.11,3.670025188916877,1.227
2.2604,21.0,1085.0,2.0356472795497185,32.76,-117.11,3.71,1.263
2.0852,19.0,1304.0,2.1482701812191105,32.76,-117.11,3.551948051948052,1.144
1.4375,17.0,955.0,2.7207977207977208,32.75,-117.1,2.2981530343007917,0.964
1.3448,11.0,1905.0,2.679324894514768,32.75,-117.1,3.2961432506887056,0.913
2.05,11.0,1384.0,3.0755555555555554,32.75,-117.11,3.3619246861924688,1.0
1.6896,21.0,1812.0,3.0049751243781095,32.75,-117.11,3.2325227963525838,1.0
1.7696,18.0,1329.0,2.545977011494253,32.75,-117.11,3.3100511073253838,1.031
2.2287,29.0,882.0,1.9820224719101123,32.76,-117.09,3.326612903225807,1.4
1.5517,31.0,816.0,2.0554156171284634,32.76,-117.09,3.1912144702842378,1.225
2.9286,31.0,619.0,2.476,32.76,-117.1,3.696629213483146,1.518
1.6444,16.0,1505.0,1.9960212201591512,32.75,-117.1,3.0362953692115147,1.034
1.4828,21.0,1686.0,3.021505376344086,32.75,-117.1,3.3875205254515603,0.948
2.0036,20.0,1848.0,3.2083333333333335,32.75,-117.1,3.2617728531855956,0.992
1.0617,15.0,2120.0,2.965034965034965,32.75,-117.1,3.1291989664082687,0.924
1.7446,23.0,1506.0,3.0609756097560976,32.75,-117.1,3.3720508166969148,0.852
2.4219,46.0,601.0,3.082051282051282,32.75,-117.11,3.818681318681319,0.906
2.0893,20.0,1292.0,2.903370786516854,32.75,-117.11,3.554371002132196,1.011
2.113,34.0,1373.0,2.4430604982206408,32.75,-117.11,3.5875420875420874,1.021
2.1767,13.0,1869.0,2.708695652173913,32.75,-117.12,3.615782664941785,1.018
1.6102,14.0,1831.0,3.4809885931558937,32.74,-117.1,3.9284525790349414,0.934
2.2,25.0,2272.0,3.5949367088607596,32.74,-117.11,4.419254658385093,0.987
2.4524,25.0,665.0,3.556149732620321,32.74,-117.11,3.5999999999999996,0.903
3.2422,33.0,621.0,2.5767634854771786,32.74,-117.11,4.217228464419476,1.231
2.3269,35.0,1135.0,3.101092896174863,32.73,-117.11,4.254408060453401,0.973
2.2375,24.0,2005.0,3.001497005988024,32.73,-117.1,4.157670454545454,1.029
3.8355,34.0,574.0,2.5739910313901344,32.73,-117.11,4.959276018099548,1.267
3.8864,27.0,1628.0,2.6601307189542482,32.73,-117.11,5.039872408293462,1.326
1.6034,30.0,1620.0,3.286004056795132,32.75,-117.09,3.478021978021978,0.844
2.32,23.0,2472.0,3.3225806451612905,32.74,-117.09,4.017971758664955,0.932
1.6747,20.0,3555.0,3.6801242236024843,32.74,-117.1,3.684512428298279,1.0
2.3641,30.0,1389.0,3.1073825503355703,32.74,-117.1,3.544,0.941
1.4886,11.0,1528.0,2.984375,32.75,-117.1,3.605839416058394,0.898
1.5029,20.0,1134.0,2.16,32.75,-117.08,3.2184300341296925,1.0
1.2347,16.0,930.0,3.0693069306930694,32.75,-117.08,3.3871951219512195,1.281
2.5101,15.0,1385.0,3.154897494305239,32.75,-117.08,3.5290697674418605,0.953
1.875,24.0,1230.0,3.3977900552486187,32.75,-117.09,3.3111702127659575,0.95
1.2286,28.0,1286.0,3.2474747474747474,32.75,-117.09,3.1202046035805626,1.05
1.6789,20.0,1482.0,3.1870967741935483,32.75,-117.09,3.381709741550696,0.955
1.5208,10.0,1595.0,2.926605504587156,32.76,-117.09,3.3310225303292893,1.188
1.7391,18.0,1639.0,2.990875912408759,32.76,-117.08,2.859060402684564,1.25
2.3886,14.0,1297.0,2.4704761904761905,32.76,-117.07,4.629357798165137,1.381
2.3148,37.0,1219.0,2.3263358778625953,32.75,-117.07,4.899817850637524,1.542
2.3824,14.0,2000.0,2.557544757033248,32.75,-117.07,3.611045828437133,1.447
3.3026,9.0,1687.0,2.6155038759689924,32.75,-117.07,4.624833110814419,1.191
3.0208,34.0,1181.0,2.772300469483568,32.75,-117.06,4.575178997613365,1.292
3.1719,34.0,1193.0,2.6748878923766815,32.74,-117.05,4.786813186813188,1.153
2.6629,37.0,589.0,2.831730769230769,32.74,-117.07,5.082926829268293,1.169
2.5583,31.0,1263.0,2.8574660633484164,32.75,-117.07,4.063872255489022,1.207
2.0077,20.0,1452.0,3.142857142857143,32.75,-117.08,3.915354330708661,1.183
1.8103,26.0,2067.0,3.557659208261618,32.74,-117.08,3.792604501607717,1.247
1.6318,19.0,2004.0,3.2218649517684885,32.75,-117.09,3.8741159830268734,1.177
2.1757,42.0,1472.0,3.0989473684210527,32.74,-117.09,4.2076271186440675,1.101
3.5078,33.0,1784.0,2.6786786786786787,32.74,-117.08,4.843982169390787,1.265
3.6974,36.0,1903.0,3.059485530546624,32.73,-117.08,5.1804043545878695,1.22
2.7661,38.0,1099.0,2.706896551724138,32.74,-117.07,4.849489795918368,1.139
2.3812,35.0,753.0,3.3026315789473686,32.74,-117.08,5.66798418972332,1.351
3.6125,36.0,619.0,2.6566523605150216,32.73,-117.08,5.311926605504587,1.225
1.4254,19.0,1953.0,2.7125,32.73,-117.08,3.846657929226737,1.113
2.6452,18.0,1149.0,1.9776247848537005,32.73,-117.07,4.524390243902439,1.542
1.6815,22.0,1524.0,6.485106382978723,32.78,-117.07,3.8416666666666672,2.188
3.0875,31.0,1263.0,2.3432282003710574,32.77,-117.09,5.13758389261745,2.915
6.1628,31.0,426.0,2.784313725490196,32.77,-117.08,6.903225806451613,2.192
3.5446,34.0,1849.0,4.31002331002331,32.77,-117.07,5.697969543147208,1.855
4.3529,38.0,1495.0,2.4348534201954397,32.77,-117.07,6.1547231270358305,1.84
2.5125,42.0,880.0,2.3157894736842106,32.76,-117.07,4.833333333333334,1.766
2.7778,25.0,1580.0,2.0599739243807043,32.77,-117.08,4.606595995288575,1.841
3.0833,27.0,606.0,2.33976833976834,32.76,-117.08,4.807086614173229,1.554
2.5909,31.0,1255.0,2.156357388316151,32.76,-117.09,4.113782051282052,1.591
1.7743,20.0,1199.0,1.864696734059098,32.76,-117.08,3.2445859872611464,1.403
2.7826,21.0,962.0,2.2320185614849186,32.77,-117.04,4.080536912751678,1.438
1.8899,23.0,1200.0,2.18978102189781,32.77,-117.05,3.8610271903323268,1.477
1.7951,18.0,1329.0,2.287435456110155,32.77,-117.06,3.326979472140763,1.618
2.0284,34.0,730.0,2.085714285714286,32.77,-117.06,4.638069705093835,1.618
2.65,38.0,699.0,2.900414937759336,32.77,-117.07,4.9561403508771935,1.676
3.0755,32.0,3868.0,4.599286563614744,32.77,-117.06,4.701330108827086,1.668
2.8097,33.0,1568.0,2.3333333333333335,32.77,-117.05,5.175695461200585,1.583
2.3015,36.0,1275.0,2.4193548387096775,32.76,-117.06,4.826689774696707,1.568
3.2188,38.0,636.0,2.287769784172662,32.76,-117.06,5.378472222222222,1.505
3.25,46.0,795.0,2.2206703910614527,32.76,-117.05,5.256267409470752,1.596
2.965,37.0,1231.0,2.466933867735471,32.76,-117.06,4.949579831932773,1.557
1.7452,24.0,1012.0,2.0737704918032787,32.76,-117.06,2.7751277683134585,1.568
3.8233,36.0,1030.0,2.641025641025641,32.75,-117.05,4.96078431372549,1.398
2.2308,34.0,1317.0,2.217171717171717,32.75,-117.06,4.117839607201309,1.259
3.0938,35.0,1003.0,2.618798955613577,32.75,-117.05,5.5257731958762895,1.373
4.6875,18.0,987.0,3.563176895306859,32.72,-117.07,6.146853146853147,1.418
3.0446,32.0,1741.0,3.728051391862955,32.72,-117.08,4.884615384615384,1.019
2.5682,36.0,1268.0,2.8177777777777777,32.71,-117.07,5.153684210526316,1.091
3.7891,33.0,1884.0,3.2371134020618557,32.73,-117.06,5.563812600969306,1.267
3.1923,31.0,1626.0,3.258517034068136,32.72,-117.06,5.192607003891051,1.169
3.4107,35.0,1158.0,3.2804532577903682,32.72,-117.05,4.815718157181572,1.17
2.8964,25.0,1947.0,3.5207956600361663,32.71,-117.06,4.498322147651007,1.043
2.2454,39.0,2263.0,3.655896607431341,32.71,-117.07,4.2239263803680975,0.896
3.1786,35.0,852.0,3.053763440860215,32.7,-117.08,5.59469696969697,1.006
2.875,37.0,1301.0,3.469333333333333,32.7,-117.08,5.205741626794259,0.989
2.4135,36.0,1279.0,3.2627551020408165,32.7,-117.08,5.392307692307692,0.97
3.8194,21.0,1498.0,3.8508997429305913,32.71,-117.06,4.804123711340207,1.257
3.8687,11.0,1566.0,3.046692607003891,32.71,-117.06,4.583173996175908,1.452
1.4821,27.0,1656.0,3.1785028790786947,32.71,-117.08,3.6856187290969897,0.862
2.8372,26.0,2822.0,4.048780487804878,32.71,-117.07,5.043742405832321,1.234
4.1645,14.0,1914.0,4.116129032258065,32.7,-117.07,6.05921052631579,1.43
4.0921,20.0,1766.0,4.493638676844784,32.69,-117.07,5.399014778325123,1.35
4.112,12.0,3280.0,4.3675099866844205,32.7,-117.06,5.3500678426051556,1.414
3.57,28.0,3727.0,3.878251821019771,32.71,-117.04,5.321897073662966,1.098
3.2986,25.0,2266.0,3.8277027027027026,32.71,-117.05,5.4144736842105265,1.192
3.2596,33.0,2300.0,3.691813804173355,32.71,-117.03,4.985645933014354,1.03
3.25,34.0,1684.0,3.9254079254079253,32.71,-117.03,5.243243243243243,0.996
3.7366,20.0,2870.0,3.771353482260184,32.71,-117.02,5.4362416107382545,1.218
4.1837,22.0,1849.0,3.8045267489711936,32.7,-117.02,5.341085271317829,1.254
5.1769,18.0,1134.0,4.215613382899628,32.7,-117.02,5.80565371024735,1.33
3.5388,30.0,2082.0,3.299524564183835,32.71,-117.02,5.3834459459459465,1.185
3.5341,25.0,1434.0,3.715025906735751,32.7,-117.01,5.831658291457286,1.208
5.3908,8.0,740.0,4.805194805194805,32.69,-117.05,5.2594936708860756,1.655
4.8875,9.0,1250.0,4.716981132075472,32.69,-117.06,5.650557620817843,1.577
4.4375,13.0,718.0,4.632258064516129,32.69,-117.06,4.731543624161074,1.549
5.1305,9.0,491.0,4.463636363636364,32.69,-117.06,4.693693693693694,1.589
2.2866,19.0,2010.0,3.615107913669065,32.7,-117.03,4.0279720279720275,1.099
3.5437,27.0,1286.0,3.7060518731988474,32.69,-117.04,5.02808988764045,1.158
4.419,7.0,7302.0,4.310507674144038,32.7,-117.04,5.467410452143277,1.569
5.0827,18.0,1149.0,4.287313432835821,32.68,-117.07,5.524344569288389,1.422
2.85,38.0,1080.0,3.711340206185567,32.68,-117.06,4.6719242902208205,1.258
2.0959,36.0,2945.0,4.045329670329671,32.68,-117.06,4.792713567839196,1.25
3.625,21.0,695.0,3.4236453201970445,32.69,-117.05,4.719047619047619,1.443
2.375,41.0,1664.0,3.25,32.68,-117.06,5.174757281553398,1.135
4.0505,29.0,2353.0,3.223287671232877,32.67,-117.06,5.367374005305039,1.25
3.9922,35.0,1761.0,3.3735632183908044,32.68,-117.05,5.886206896551724,1.298
3.9646,32.0,2842.0,3.5748427672955976,32.67,-117.05,5.384713375796178,1.378
3.5664,19.0,1010.0,3.458904109589041,32.68,-117.05,5.341818181818182,1.504
5.4863,16.0,1589.0,4.701183431952662,32.67,-117.05,6.320699708454811,1.538
5.6889,33.0,1528.0,3.1899791231732775,32.66,-117.06,6.702544031311155,2.346
3.5066,24.0,1617.0,3.53056768558952,32.66,-117.06,5.268839103869654,1.334
4.1442,22.0,1471.0,2.40359477124183,32.66,-117.04,5.336507936507937,3.039
5.3505,15.0,2118.0,2.7941952506596306,32.67,-117.03,6.227383863080685,2.666
5.7192,14.0,2065.0,2.9415954415954415,32.68,-117.02,5.905185185185185,2.674
3.16,14.0,1319.0,2.5028462998102468,32.69,-117.05,3.0432432432432432,1.438
3.2174,15.0,955.0,3.850806451612903,32.68,-117.05,5.091922005571031,1.651
4.0,13.0,1345.0,3.113425925925926,32.68,-117.04,5.016470588235294,0.893
5.0947,14.0,943.0,3.626923076923077,32.68,-117.04,4.888888888888888,1.527
4.0668,14.0,2139.0,2.9141689373297,32.67,-117.04,5.071742313323572,1.375
3.02,9.0,2521.0,3.0446859903381642,32.69,-117.04,3.9732558139534886,1.589
3.775,9.0,1530.0,2.7517985611510793,32.68,-117.04,5.068965517241379,1.25
4.375,11.0,1014.0,2.626943005181347,32.68,-117.04,5.252100840336135,1.15
3.3553,7.0,1304.0,2.9303370786516854,32.7,-117.01,4.748979591836735,1.322
4.436,7.0,3031.0,3.1838235294117645,32.69,-117.02,6.030876494023905,1.35
5.0829,5.0,2061.0,3.845149253731343,32.69,-117.03,6.0169172932330826,1.794
4.6648,10.0,698.0,4.179640718562874,32.69,-117.03,5.52760736196319,1.561
4.5662,8.0,1784.0,4.574358974358974,32.69,-117.03,6.19647355163728,1.755
1.5,12.0,2357.0,2.917079207920792,32.71,-117.09,3.571428571428571,1.063
1.4583,15.0,887.0,4.106481481481482,32.7,-117.09,4.0046082949308754,0.842
1.4089,22.0,1887.0,3.264705882352941,32.7,-117.09,4.139175257731958,0.942
1.3269,18.0,1221.0,2.978048780487805,32.69,-117.09,3.8255813953488365,1.08
3.1833,20.0,852.0,3.9262672811059907,32.69,-117.09,5.375609756097561,1.083
1.2413,11.0,2812.0,3.6330749354005167,32.69,-117.1,3.3710208562019757,0.831
3.6042,28.0,525.0,3.088235294117647,32.7,-117.1,4.62043795620438,0.956
1.5057,42.0,1505.0,3.2435344827586206,32.7,-117.1,4.102459016393443,0.863
2.085,9.0,1628.0,3.6584269662921347,32.71,-117.1,4.091101694915254,0.926
2.8942,26.0,1948.0,2.9515151515151516,32.73,-117.09,4.53935860058309,1.241
2.2024,5.0,1094.0,2.7766497461928936,32.72,-117.1,4.17312661498708,1.372
2.0938,39.0,770.0,3.1818181818181817,32.72,-117.09,5.17479674796748,1.025
1.6944,33.0,716.0,3.1964285714285716,32.72,-117.09,4.566666666666667,1.118
3.5789,28.0,1559.0,2.646859083191851,32.73,-117.09,5.234006734006734,1.203
2.5559,29.0,2061.0,4.089285714285714,32.71,-117.09,4.279158699808796,0.968
1.7075,29.0,2775.0,4.309006211180124,32.71,-117.1,4.7994389901823284,0.869
1.75,25.0,1003.0,4.179166666666666,32.71,-117.1,3.8016194331983812,0.879
1.9583,25.0,1183.0,3.7436708860759493,32.72,-117.11,4.2844827586206895,0.886
1.7,30.0,1673.0,3.6369565217391306,32.71,-117.11,3.783369803063457,0.859
1.7402,34.0,1797.0,3.872844827586207,32.7,-117.11,3.8850574712643677,0.794
1.8125,37.0,1920.0,4.067796610169491,32.7,-117.11,4.073705179282868,0.833
1.4856,33.0,1626.0,3.7990654205607477,32.7,-117.11,4.057377049180328,0.864
1.3194,14.0,827.0,3.4894514767932487,32.7,-117.12,3.4556962025316458,0.905
1.8187,36.0,763.0,3.3761061946902653,32.7,-117.12,3.9960474308300395,0.841
1.1818,29.0,1054.0,3.548821548821549,32.71,-117.11,3.5738831615120277,0.832
2.2102,37.0,1369.0,4.533112582781457,32.69,-117.1,3.73235294117647,0.872
2.0547,35.0,1183.0,4.349264705882353,32.69,-117.1,4.75,0.98
1.9425,36.0,1418.0,3.9943661971830986,32.69,-117.11,3.8719346049046326,0.934
2.09,34.0,1271.0,4.208609271523179,32.69,-117.11,3.877966101694915,0.918
1.5933,37.0,2489.0,4.155258764607679,32.69,-117.11,3.8197767145135564,0.863
2.725,39.0,620.0,3.8271604938271606,32.69,-117.11,2.4842767295597485,0.865
1.0658,46.0,180.0,2.769230769230769,32.69,-117.12,2.5974025974025974,0.938
2.0673,37.0,1146.0,4.324528301886793,32.69,-117.12,3.6802721088435377,0.885
1.0531,38.0,953.0,4.125541125541125,32.7,-117.12,3.769585253456221,0.657
1.1681,37.0,1398.0,4.262195121951219,32.7,-117.12,3.910919540229885,0.781
1.043,36.0,1271.0,3.738235294117647,32.69,-117.13,3.6725,0.901
1.875,48.0,917.0,3.9696969696969697,32.7,-117.13,3.417391304347826,0.756
0.8991,42.0,945.0,3.6627906976744184,32.7,-117.13,4.1438356164383565,0.789
1.4632,38.0,1286.0,3.6022408963585435,32.7,-117.13,3.6862244897959178,0.802
1.9509,35.0,1372.0,4.157575757575757,32.7,-117.13,3.4273255813953485,0.702
1.9286,33.0,1315.0,4.0965732087227416,32.71,-117.12,3.794561933534743,0.785
1.1563,38.0,760.0,3.707317073170732,32.71,-117.13,4.036585365853659,0.827
1.2614,42.0,1114.0,3.6286644951140063,32.71,-117.13,3.646496815286624,0.875
1.5474,44.0,1396.0,3.8457300275482096,32.71,-117.13,4.108958837772397,0.833
1.901,32.0,1784.0,2.978297161936561,32.72,-117.13,3.526484751203852,1.203
0.6433,24.0,396.0,3.504424778761062,32.71,-117.12,4.1683168316831685,1.113
1.8299,9.0,1780.0,2.7258805513016844,32.72,-117.13,3.3833333333333333,1.375
1.975,19.0,1048.0,2.911111111111111,32.72,-117.13,3.0827586206896553,1.179
3.37,36.0,3093.0,2.5166802278275022,32.72,-117.12,4.743968871595331,1.591
3.5156,50.0,887.0,2.491573033707865,32.73,-117.12,5.441037735849057,1.688
3.4151,52.0,1750.0,2.2756827048114436,32.73,-117.12,5.537604456824512,1.754
2.6604,46.0,1457.0,2.0579096045197742,32.74,-117.13,4.368489583333334,1.701
5.454,52.0,481.0,2.2372093023255815,32.73,-117.13,5.364485981308412,2.409
3.6058,52.0,1181.0,2.1992551210428304,32.73,-117.13,4.804308797127469,2.131
2.625,50.0,728.0,2.260869565217391,32.74,-117.13,4.51775147928994,2.032
